%t , vf , sr , u_s
8.091000e+00 , 2.282584e+01 , 4.557938e-02 , 1.200000e+01
8.092000e+00 , 2.282845e+01 , 4.550428e-02 , 1.200000e+01
8.093000e+00 , 2.283105e+01 , 4.542932e-02 , 1.200000e+01
8.094000e+00 , 2.283365e+01 , 4.535452e-02 , 1.200000e+01
8.095000e+00 , 2.283625e+01 , 4.527986e-02 , 1.200000e+01
8.096000e+00 , 2.283885e+01 , 4.520535e-02 , 1.200000e+01
8.097000e+00 , 2.284145e+01 , 4.513099e-02 , 1.200000e+01
8.098000e+00 , 2.284404e+01 , 4.505677e-02 , 1.200000e+01
8.099000e+00 , 2.284664e+01 , 4.498270e-02 , 1.200000e+01
8.100000e+00 , 2.284923e+01 , 4.490878e-02 , 1.200000e+01
8.101000e+00 , 2.285182e+01 , 4.483501e-02 , 1.200000e+01
8.102000e+00 , 2.285440e+01 , 4.476139e-02 , 1.200000e+01
8.103000e+00 , 2.285699e+01 , 4.468791e-02 , 1.200000e+01
8.104000e+00 , 2.285957e+01 , 4.461459e-02 , 1.200000e+01
8.105000e+00 , 2.286215e+01 , 4.454141e-02 , 1.200000e+01
8.106000e+00 , 2.286473e+01 , 4.446839e-02 , 1.200000e+01
8.107000e+00 , 2.286731e+01 , 4.439551e-02 , 1.200000e+01
8.108000e+00 , 2.286989e+01 , 4.432278e-02 , 1.200000e+01
8.109000e+00 , 2.287246e+01 , 4.425020e-02 , 1.200000e+01
8.110000e+00 , 2.287503e+01 , 4.417777e-02 , 1.200000e+01
8.111000e+00 , 2.287760e+01 , 4.410549e-02 , 1.200000e+01
8.112000e+00 , 2.288017e+01 , 4.403337e-02 , 1.200000e+01
8.113000e+00 , 2.288274e+01 , 4.396139e-02 , 1.200000e+01
8.114000e+00 , 2.288530e+01 , 4.388956e-02 , 1.200000e+01
8.115000e+00 , 2.288786e+01 , 4.381788e-02 , 1.200000e+01
8.116000e+00 , 2.289042e+01 , 4.374636e-02 , 1.200000e+01
8.117000e+00 , 2.289298e+01 , 4.367498e-02 , 1.200000e+01
8.118000e+00 , 2.289554e+01 , 4.360376e-02 , 1.200000e+01
8.119000e+00 , 2.289810e+01 , 4.353268e-02 , 1.200000e+01
8.120000e+00 , 2.290065e+01 , 4.346176e-02 , 1.200000e+01
8.121000e+00 , 2.290320e+01 , 4.339099e-02 , 1.200000e+01
8.122000e+00 , 2.290575e+01 , 4.332037e-02 , 1.200000e+01
8.123000e+00 , 2.290830e+01 , 4.324990e-02 , 1.200000e+01
8.124000e+00 , 2.291084e+01 , 4.317958e-02 , 1.200000e+01
8.125000e+00 , 2.291339e+01 , 4.310942e-02 , 1.200000e+01
8.126000e+00 , 2.291593e+01 , 4.303941e-02 , 1.200000e+01
8.127000e+00 , 2.291847e+01 , 4.296955e-02 , 1.200000e+01
8.128000e+00 , 2.292101e+01 , 4.289984e-02 , 1.200000e+01
8.129000e+00 , 2.292354e+01 , 4.283028e-02 , 1.200000e+01
8.130000e+00 , 2.292608e+01 , 4.276087e-02 , 1.200000e+01
8.131000e+00 , 2.292861e+01 , 4.269162e-02 , 1.200000e+01
8.132000e+00 , 2.293114e+01 , 4.262252e-02 , 1.200000e+01
8.133000e+00 , 2.293367e+01 , 4.255357e-02 , 1.200000e+01
8.134000e+00 , 2.293619e+01 , 4.248478e-02 , 1.200000e+01
8.135000e+00 , 2.293872e+01 , 4.241613e-02 , 1.200000e+01
8.136000e+00 , 2.294124e+01 , 4.234764e-02 , 1.200000e+01
8.137000e+00 , 2.294376e+01 , 4.227930e-02 , 1.200000e+01
8.138000e+00 , 2.294628e+01 , 4.221112e-02 , 1.200000e+01
8.139000e+00 , 2.294880e+01 , 4.214308e-02 , 1.200000e+01
8.140000e+00 , 2.295131e+01 , 4.207520e-02 , 1.200000e+01
8.141000e+00 , 2.295382e+01 , 4.200748e-02 , 1.200000e+01
8.142000e+00 , 2.295633e+01 , 4.193990e-02 , 1.200000e+01
8.143000e+00 , 2.295884e+01 , 4.187248e-02 , 1.200000e+01
8.144000e+00 , 2.296135e+01 , 4.180521e-02 , 1.200000e+01
8.145000e+00 , 2.296386e+01 , 4.173809e-02 , 1.200000e+01
8.146000e+00 , 2.296636e+01 , 4.167113e-02 , 1.200000e+01
8.147000e+00 , 2.296886e+01 , 4.160431e-02 , 1.200000e+01
8.148000e+00 , 2.297136e+01 , 4.153766e-02 , 1.200000e+01
8.149000e+00 , 2.297386e+01 , 4.147115e-02 , 1.200000e+01
8.150000e+00 , 2.297635e+01 , 4.140480e-02 , 1.200000e+01
8.151000e+00 , 2.297885e+01 , 4.133859e-02 , 1.200000e+01
8.152000e+00 , 2.298134e+01 , 4.127255e-02 , 1.200000e+01
8.153000e+00 , 2.298383e+01 , 4.120665e-02 , 1.200000e+01
8.154000e+00 , 2.298631e+01 , 4.114091e-02 , 1.200000e+01
8.155000e+00 , 2.298880e+01 , 4.107532e-02 , 1.200000e+01
8.156000e+00 , 2.299128e+01 , 4.100988e-02 , 1.200000e+01
8.157000e+00 , 2.299376e+01 , 4.094460e-02 , 1.200000e+01
8.158000e+00 , 2.299624e+01 , 4.087946e-02 , 1.200000e+01
8.159000e+00 , 2.299872e+01 , 4.081448e-02 , 1.200000e+01
8.160000e+00 , 2.300120e+01 , 4.074966e-02 , 1.200000e+01
8.161000e+00 , 2.300367e+01 , 4.068498e-02 , 1.200000e+01
8.162000e+00 , 2.300614e+01 , 4.062046e-02 , 1.200000e+01
8.163000e+00 , 2.300861e+01 , 4.055609e-02 , 1.200000e+01
8.164000e+00 , 2.301108e+01 , 4.049187e-02 , 1.200000e+01
8.165000e+00 , 2.301355e+01 , 4.042781e-02 , 1.200000e+01
8.166000e+00 , 2.301601e+01 , 4.036389e-02 , 1.200000e+01
8.167000e+00 , 2.301847e+01 , 4.030013e-02 , 1.200000e+01
8.168000e+00 , 2.302093e+01 , 4.023652e-02 , 1.200000e+01
8.169000e+00 , 2.302339e+01 , 4.017306e-02 , 1.200000e+01
8.170000e+00 , 2.302585e+01 , 4.010976e-02 , 1.200000e+01
8.171000e+00 , 2.302830e+01 , 4.004660e-02 , 1.200000e+01
8.172000e+00 , 2.303075e+01 , 3.998360e-02 , 1.200000e+01
8.173000e+00 , 2.303320e+01 , 3.992075e-02 , 1.200000e+01
8.174000e+00 , 2.303565e+01 , 3.985805e-02 , 1.200000e+01
8.175000e+00 , 2.303810e+01 , 3.979550e-02 , 1.200000e+01
8.176000e+00 , 2.304054e+01 , 3.973311e-02 , 1.200000e+01
8.177000e+00 , 2.304298e+01 , 3.967086e-02 , 1.200000e+01
8.178000e+00 , 2.304542e+01 , 3.960877e-02 , 1.200000e+01
8.179000e+00 , 2.304786e+01 , 3.954682e-02 , 1.200000e+01
8.180000e+00 , 2.305030e+01 , 3.948503e-02 , 1.200000e+01
8.181000e+00 , 2.305273e+01 , 3.942339e-02 , 1.200000e+01
8.182000e+00 , 2.305516e+01 , 3.936190e-02 , 1.200000e+01
8.183000e+00 , 2.305759e+01 , 3.930056e-02 , 1.200000e+01
8.184000e+00 , 2.306002e+01 , 3.923937e-02 , 1.200000e+01
8.185000e+00 , 2.306245e+01 , 3.917833e-02 , 1.200000e+01
8.186000e+00 , 2.306487e+01 , 3.911744e-02 , 1.200000e+01
8.187000e+00 , 2.306729e+01 , 3.905670e-02 , 1.200000e+01
8.188000e+00 , 2.306971e+01 , 3.899611e-02 , 1.200000e+01
8.189000e+00 , 2.307213e+01 , 3.893567e-02 , 1.200000e+01
8.190000e+00 , 2.307455e+01 , 3.887538e-02 , 1.200000e+01
8.191000e+00 , 2.307696e+01 , 3.881523e-02 , 1.200000e+01
8.192000e+00 , 2.307937e+01 , 3.875524e-02 , 1.200000e+01
8.193000e+00 , 2.308179e+01 , 3.869540e-02 , 1.200000e+01
8.194000e+00 , 2.308419e+01 , 3.863571e-02 , 1.200000e+01
8.195000e+00 , 2.308660e+01 , 3.857616e-02 , 1.200000e+01
8.196000e+00 , 2.308900e+01 , 3.851676e-02 , 1.200000e+01
8.197000e+00 , 2.309141e+01 , 3.845752e-02 , 1.200000e+01
8.198000e+00 , 2.309381e+01 , 3.839842e-02 , 1.200000e+01
8.199000e+00 , 2.309621e+01 , 3.833946e-02 , 1.200000e+01
8.200000e+00 , 2.309860e+01 , 3.828066e-02 , 1.200000e+01
8.201000e+00 , 2.310100e+01 , 3.822200e-02 , 1.200000e+01
8.202000e+00 , 2.310339e+01 , 3.816350e-02 , 1.200000e+01
8.203000e+00 , 2.310578e+01 , 3.810514e-02 , 1.200000e+01
8.204000e+00 , 2.310817e+01 , 3.804692e-02 , 1.200000e+01
8.205000e+00 , 2.311055e+01 , 3.798885e-02 , 1.200000e+01
8.206000e+00 , 2.311294e+01 , 3.793093e-02 , 1.200000e+01
8.207000e+00 , 2.311532e+01 , 3.787316e-02 , 1.200000e+01
8.208000e+00 , 2.311770e+01 , 3.781553e-02 , 1.200000e+01
8.209000e+00 , 2.312008e+01 , 3.775805e-02 , 1.200000e+01
8.210000e+00 , 2.312246e+01 , 3.770072e-02 , 1.200000e+01
8.211000e+00 , 2.312483e+01 , 3.764353e-02 , 1.200000e+01
8.212000e+00 , 2.312720e+01 , 3.758649e-02 , 1.200000e+01
8.213000e+00 , 2.312957e+01 , 3.752959e-02 , 1.200000e+01
8.214000e+00 , 2.313194e+01 , 3.747284e-02 , 1.200000e+01
8.215000e+00 , 2.313431e+01 , 3.741623e-02 , 1.200000e+01
8.216000e+00 , 2.313667e+01 , 3.735977e-02 , 1.200000e+01
8.217000e+00 , 2.313904e+01 , 3.730345e-02 , 1.200000e+01
8.218000e+00 , 2.314140e+01 , 3.724728e-02 , 1.200000e+01
8.219000e+00 , 2.314376e+01 , 3.719125e-02 , 1.200000e+01
8.220000e+00 , 2.314611e+01 , 3.713536e-02 , 1.200000e+01
8.221000e+00 , 2.314847e+01 , 3.707962e-02 , 1.200000e+01
8.222000e+00 , 2.315082e+01 , 3.702402e-02 , 1.200000e+01
8.223000e+00 , 2.315317e+01 , 3.696857e-02 , 1.200000e+01
8.224000e+00 , 2.315552e+01 , 3.691326e-02 , 1.200000e+01
8.225000e+00 , 2.315787e+01 , 3.685809e-02 , 1.200000e+01
8.226000e+00 , 2.316021e+01 , 3.680306e-02 , 1.200000e+01
8.227000e+00 , 2.316255e+01 , 3.674818e-02 , 1.200000e+01
8.228000e+00 , 2.316490e+01 , 3.669344e-02 , 1.200000e+01
8.229000e+00 , 2.316723e+01 , 3.663883e-02 , 1.200000e+01
8.230000e+00 , 2.316957e+01 , 3.658438e-02 , 1.200000e+01
8.231000e+00 , 2.317191e+01 , 3.653006e-02 , 1.200000e+01
8.232000e+00 , 2.317424e+01 , 3.647588e-02 , 1.200000e+01
8.233000e+00 , 2.317657e+01 , 3.642185e-02 , 1.200000e+01
8.234000e+00 , 2.317890e+01 , 3.636795e-02 , 1.200000e+01
8.235000e+00 , 2.318123e+01 , 3.631420e-02 , 1.200000e+01
8.236000e+00 , 2.318355e+01 , 3.626058e-02 , 1.200000e+01
8.237000e+00 , 2.318587e+01 , 3.620710e-02 , 1.200000e+01
8.238000e+00 , 2.318820e+01 , 3.615377e-02 , 1.200000e+01
8.239000e+00 , 2.319051e+01 , 3.610057e-02 , 1.200000e+01
8.240000e+00 , 2.319283e+01 , 3.604751e-02 , 1.200000e+01
8.241000e+00 , 2.319515e+01 , 3.599460e-02 , 1.200000e+01
8.242000e+00 , 2.319746e+01 , 3.594182e-02 , 1.200000e+01
8.243000e+00 , 2.319977e+01 , 3.588917e-02 , 1.200000e+01
8.244000e+00 , 2.320208e+01 , 3.583667e-02 , 1.200000e+01
8.245000e+00 , 2.320439e+01 , 3.578430e-02 , 1.200000e+01
8.246000e+00 , 2.320669e+01 , 3.573207e-02 , 1.200000e+01
8.247000e+00 , 2.320900e+01 , 3.567998e-02 , 1.200000e+01
8.248000e+00 , 2.321130e+01 , 3.562802e-02 , 1.200000e+01
8.249000e+00 , 2.321360e+01 , 3.557620e-02 , 1.200000e+01
8.250000e+00 , 2.321590e+01 , 3.552452e-02 , 1.200000e+01
8.251000e+00 , 2.321819e+01 , 3.547297e-02 , 1.200000e+01
8.252000e+00 , 2.322049e+01 , 3.542156e-02 , 1.200000e+01
8.253000e+00 , 2.322278e+01 , 3.537029e-02 , 1.200000e+01
8.254000e+00 , 2.322507e+01 , 3.531914e-02 , 1.200000e+01
8.255000e+00 , 2.322735e+01 , 3.526814e-02 , 1.200000e+01
8.256000e+00 , 2.322964e+01 , 3.521727e-02 , 1.200000e+01
8.257000e+00 , 2.323192e+01 , 3.516653e-02 , 1.200000e+01
8.258000e+00 , 2.323421e+01 , 3.511592e-02 , 1.200000e+01
8.259000e+00 , 2.323649e+01 , 3.506545e-02 , 1.200000e+01
8.260000e+00 , 2.323876e+01 , 3.501511e-02 , 1.200000e+01
8.261000e+00 , 2.324104e+01 , 3.496491e-02 , 1.200000e+01
8.262000e+00 , 2.324331e+01 , 3.491484e-02 , 1.200000e+01
8.263000e+00 , 2.324559e+01 , 3.486490e-02 , 1.200000e+01
8.264000e+00 , 2.324786e+01 , 3.481509e-02 , 1.200000e+01
8.265000e+00 , 2.325013e+01 , 3.476542e-02 , 1.200000e+01
8.266000e+00 , 2.325239e+01 , 3.471587e-02 , 1.200000e+01
8.267000e+00 , 2.325466e+01 , 3.466646e-02 , 1.200000e+01
8.268000e+00 , 2.325692e+01 , 3.461718e-02 , 1.200000e+01
8.269000e+00 , 2.325918e+01 , 3.456802e-02 , 1.200000e+01
8.270000e+00 , 2.326144e+01 , 3.451900e-02 , 1.200000e+01
8.271000e+00 , 2.326369e+01 , 3.447011e-02 , 1.200000e+01
8.272000e+00 , 2.326595e+01 , 3.442135e-02 , 1.200000e+01
8.273000e+00 , 2.326820e+01 , 3.437271e-02 , 1.200000e+01
8.274000e+00 , 2.327045e+01 , 3.432421e-02 , 1.200000e+01
8.275000e+00 , 2.327270e+01 , 3.427583e-02 , 1.200000e+01
8.276000e+00 , 2.327495e+01 , 3.422759e-02 , 1.200000e+01
8.277000e+00 , 2.327719e+01 , 3.417947e-02 , 1.200000e+01
8.278000e+00 , 2.327944e+01 , 3.413148e-02 , 1.200000e+01
8.279000e+00 , 2.328168e+01 , 3.408361e-02 , 1.200000e+01
8.280000e+00 , 2.328392e+01 , 3.403587e-02 , 1.200000e+01
8.281000e+00 , 2.328616e+01 , 3.398826e-02 , 1.200000e+01
8.282000e+00 , 2.328839e+01 , 3.394078e-02 , 1.200000e+01
8.283000e+00 , 2.329063e+01 , 3.389342e-02 , 1.200000e+01
8.284000e+00 , 2.329286e+01 , 3.384619e-02 , 1.200000e+01
8.285000e+00 , 2.329509e+01 , 3.379908e-02 , 1.200000e+01
8.286000e+00 , 2.329731e+01 , 3.375210e-02 , 1.200000e+01
8.287000e+00 , 2.329954e+01 , 3.370524e-02 , 1.200000e+01
8.288000e+00 , 2.330176e+01 , 3.365851e-02 , 1.200000e+01
8.289000e+00 , 2.330399e+01 , 3.361190e-02 , 1.200000e+01
8.290000e+00 , 2.330621e+01 , 3.356541e-02 , 1.200000e+01
8.291000e+00 , 2.330843e+01 , 3.351905e-02 , 1.200000e+01
8.292000e+00 , 2.331064e+01 , 3.347281e-02 , 1.200000e+01
8.293000e+00 , 2.331286e+01 , 3.342669e-02 , 1.200000e+01
8.294000e+00 , 2.331507e+01 , 3.338070e-02 , 1.200000e+01
8.295000e+00 , 2.331728e+01 , 3.333483e-02 , 1.200000e+01
8.296000e+00 , 2.331949e+01 , 3.328908e-02 , 1.200000e+01
8.297000e+00 , 2.332170e+01 , 3.324345e-02 , 1.200000e+01
8.298000e+00 , 2.332390e+01 , 3.319794e-02 , 1.200000e+01
8.299000e+00 , 2.332610e+01 , 3.315255e-02 , 1.200000e+01
8.300000e+00 , 2.332831e+01 , 3.310729e-02 , 1.200000e+01
8.301000e+00 , 2.333050e+01 , 3.306214e-02 , 1.200000e+01
8.302000e+00 , 2.333270e+01 , 3.301711e-02 , 1.200000e+01
8.303000e+00 , 2.333490e+01 , 3.297220e-02 , 1.200000e+01
8.304000e+00 , 2.333709e+01 , 3.292741e-02 , 1.200000e+01
8.305000e+00 , 2.333928e+01 , 3.288274e-02 , 1.200000e+01
8.306000e+00 , 2.334147e+01 , 3.283819e-02 , 1.200000e+01
8.307000e+00 , 2.334366e+01 , 3.279376e-02 , 1.200000e+01
8.308000e+00 , 2.334585e+01 , 3.274944e-02 , 1.200000e+01
8.309000e+00 , 2.334803e+01 , 3.270524e-02 , 1.200000e+01
8.310000e+00 , 2.335022e+01 , 3.266116e-02 , 1.200000e+01
8.311000e+00 , 2.335240e+01 , 3.261719e-02 , 1.200000e+01
8.312000e+00 , 2.335458e+01 , 3.257335e-02 , 1.200000e+01
8.313000e+00 , 2.335675e+01 , 3.252961e-02 , 1.200000e+01
8.314000e+00 , 2.335893e+01 , 3.248599e-02 , 1.200000e+01
8.315000e+00 , 2.336110e+01 , 3.244249e-02 , 1.200000e+01
8.316000e+00 , 2.336327e+01 , 3.239910e-02 , 1.200000e+01
8.317000e+00 , 2.336544e+01 , 3.235583e-02 , 1.200000e+01
8.318000e+00 , 2.336761e+01 , 3.231267e-02 , 1.200000e+01
8.319000e+00 , 2.336977e+01 , 3.226963e-02 , 1.200000e+01
8.320000e+00 , 2.337194e+01 , 3.222670e-02 , 1.200000e+01
8.321000e+00 , 2.337410e+01 , 3.218388e-02 , 1.200000e+01
8.322000e+00 , 2.337626e+01 , 3.214117e-02 , 1.200000e+01
8.323000e+00 , 2.337842e+01 , 3.209858e-02 , 1.200000e+01
8.324000e+00 , 2.338058e+01 , 3.205610e-02 , 1.200000e+01
8.325000e+00 , 2.338273e+01 , 3.201373e-02 , 1.200000e+01
8.326000e+00 , 2.338488e+01 , 3.197147e-02 , 1.200000e+01
8.327000e+00 , 2.338704e+01 , 3.192932e-02 , 1.200000e+01
8.328000e+00 , 2.338918e+01 , 3.188729e-02 , 1.200000e+01
8.329000e+00 , 2.339133e+01 , 3.184536e-02 , 1.200000e+01
8.330000e+00 , 2.339348e+01 , 3.180355e-02 , 1.200000e+01
8.331000e+00 , 2.339562e+01 , 3.176184e-02 , 1.200000e+01
8.332000e+00 , 2.339776e+01 , 3.172024e-02 , 1.200000e+01
8.333000e+00 , 2.339990e+01 , 3.167876e-02 , 1.200000e+01
8.334000e+00 , 2.340204e+01 , 3.163738e-02 , 1.200000e+01
8.335000e+00 , 2.340418e+01 , 3.159611e-02 , 1.200000e+01
8.336000e+00 , 2.340631e+01 , 3.155494e-02 , 1.200000e+01
8.337000e+00 , 2.340845e+01 , 3.151389e-02 , 1.200000e+01
8.338000e+00 , 2.341058e+01 , 3.147294e-02 , 1.200000e+01
8.339000e+00 , 2.341271e+01 , 3.143210e-02 , 1.200000e+01
8.340000e+00 , 2.341483e+01 , 3.139137e-02 , 1.200000e+01
8.341000e+00 , 2.341696e+01 , 3.135074e-02 , 1.200000e+01
8.342000e+00 , 2.341908e+01 , 3.131022e-02 , 1.200000e+01
8.343000e+00 , 2.342120e+01 , 3.126980e-02 , 1.200000e+01
8.344000e+00 , 2.342332e+01 , 3.122949e-02 , 1.200000e+01
8.345000e+00 , 2.342544e+01 , 3.118928e-02 , 1.200000e+01
8.346000e+00 , 2.342756e+01 , 3.114918e-02 , 1.200000e+01
8.347000e+00 , 2.342967e+01 , 3.110918e-02 , 1.200000e+01
8.348000e+00 , 2.343179e+01 , 3.106929e-02 , 1.200000e+01
8.349000e+00 , 2.343390e+01 , 3.102950e-02 , 1.200000e+01
8.350000e+00 , 2.343601e+01 , 3.098981e-02 , 1.200000e+01
8.351000e+00 , 2.343812e+01 , 3.095023e-02 , 1.200000e+01
8.352000e+00 , 2.344022e+01 , 3.091075e-02 , 1.200000e+01
8.353000e+00 , 2.344233e+01 , 3.087137e-02 , 1.200000e+01
8.354000e+00 , 2.344443e+01 , 3.083209e-02 , 1.200000e+01
8.355000e+00 , 2.344653e+01 , 3.079291e-02 , 1.200000e+01
8.356000e+00 , 2.344863e+01 , 3.075384e-02 , 1.200000e+01
8.357000e+00 , 2.345072e+01 , 3.071486e-02 , 1.200000e+01
8.358000e+00 , 2.345282e+01 , 3.067599e-02 , 1.200000e+01
8.359000e+00 , 2.345491e+01 , 3.063721e-02 , 1.200000e+01
8.360000e+00 , 2.345700e+01 , 3.059854e-02 , 1.200000e+01
8.361000e+00 , 2.345909e+01 , 3.055996e-02 , 1.200000e+01
8.362000e+00 , 2.346118e+01 , 3.052149e-02 , 1.200000e+01
8.363000e+00 , 2.346327e+01 , 3.048311e-02 , 1.200000e+01
8.364000e+00 , 2.346535e+01 , 3.044483e-02 , 1.200000e+01
8.365000e+00 , 2.346744e+01 , 3.040665e-02 , 1.200000e+01
8.366000e+00 , 2.346952e+01 , 3.036857e-02 , 1.200000e+01
8.367000e+00 , 2.347160e+01 , 3.033058e-02 , 1.200000e+01
8.368000e+00 , 2.347367e+01 , 3.029269e-02 , 1.200000e+01
8.369000e+00 , 2.347575e+01 , 3.025490e-02 , 1.200000e+01
8.370000e+00 , 2.347782e+01 , 3.021721e-02 , 1.200000e+01
8.371000e+00 , 2.347990e+01 , 3.017961e-02 , 1.200000e+01
8.372000e+00 , 2.348197e+01 , 3.014210e-02 , 1.200000e+01
8.373000e+00 , 2.348403e+01 , 3.010469e-02 , 1.200000e+01
8.374000e+00 , 2.348610e+01 , 3.006738e-02 , 1.200000e+01
8.375000e+00 , 2.348817e+01 , 3.003016e-02 , 1.200000e+01
8.376000e+00 , 2.349023e+01 , 2.999304e-02 , 1.200000e+01
8.377000e+00 , 2.349229e+01 , 2.995601e-02 , 1.200000e+01
8.378000e+00 , 2.349435e+01 , 2.991907e-02 , 1.200000e+01
8.379000e+00 , 2.349641e+01 , 2.988222e-02 , 1.200000e+01
8.380000e+00 , 2.349847e+01 , 2.984547e-02 , 1.200000e+01
8.381000e+00 , 2.350052e+01 , 2.980882e-02 , 1.200000e+01
8.382000e+00 , 2.350258e+01 , 2.977225e-02 , 1.200000e+01
8.383000e+00 , 2.350463e+01 , 2.973578e-02 , 1.200000e+01
8.384000e+00 , 2.350668e+01 , 2.969939e-02 , 1.200000e+01
8.385000e+00 , 2.350873e+01 , 2.966310e-02 , 1.200000e+01
8.386000e+00 , 2.351077e+01 , 2.962691e-02 , 1.200000e+01
8.387000e+00 , 2.351282e+01 , 2.959080e-02 , 1.200000e+01
8.388000e+00 , 2.351486e+01 , 2.955478e-02 , 1.200000e+01
8.389000e+00 , 2.351690e+01 , 2.951885e-02 , 1.200000e+01
8.390000e+00 , 2.351894e+01 , 2.948301e-02 , 1.200000e+01
8.391000e+00 , 2.352098e+01 , 2.944726e-02 , 1.200000e+01
8.392000e+00 , 2.352301e+01 , 2.941160e-02 , 1.200000e+01
8.393000e+00 , 2.352505e+01 , 2.937603e-02 , 1.200000e+01
8.394000e+00 , 2.352708e+01 , 2.934055e-02 , 1.200000e+01
8.395000e+00 , 2.352911e+01 , 2.930515e-02 , 1.200000e+01
8.396000e+00 , 2.353114e+01 , 2.926985e-02 , 1.200000e+01
8.397000e+00 , 2.353317e+01 , 2.923463e-02 , 1.200000e+01
8.398000e+00 , 2.353520e+01 , 2.919950e-02 , 1.200000e+01
8.399000e+00 , 2.353722e+01 , 2.916445e-02 , 1.200000e+01
8.400000e+00 , 2.353924e+01 , 2.912949e-02 , 1.200000e+01
8.401000e+00 , 2.354126e+01 , 2.909462e-02 , 1.200000e+01
8.402000e+00 , 2.354328e+01 , 2.905983e-02 , 1.200000e+01
8.403000e+00 , 2.354530e+01 , 2.902513e-02 , 1.200000e+01
8.404000e+00 , 2.354732e+01 , 2.899051e-02 , 1.200000e+01
8.405000e+00 , 2.354933e+01 , 2.895598e-02 , 1.200000e+01
8.406000e+00 , 2.355134e+01 , 2.892154e-02 , 1.200000e+01
8.407000e+00 , 2.355335e+01 , 2.888718e-02 , 1.200000e+01
8.408000e+00 , 2.355536e+01 , 2.885290e-02 , 1.200000e+01
8.409000e+00 , 2.355737e+01 , 2.881870e-02 , 1.200000e+01
8.410000e+00 , 2.355938e+01 , 2.878459e-02 , 1.200000e+01
8.411000e+00 , 2.356138e+01 , 2.875057e-02 , 1.200000e+01
8.412000e+00 , 2.356338e+01 , 2.871662e-02 , 1.200000e+01
8.413000e+00 , 2.356538e+01 , 2.868276e-02 , 1.200000e+01
8.414000e+00 , 2.356738e+01 , 2.864898e-02 , 1.200000e+01
8.415000e+00 , 2.356938e+01 , 2.861528e-02 , 1.200000e+01
8.416000e+00 , 2.357138e+01 , 2.858166e-02 , 1.200000e+01
8.417000e+00 , 2.357337e+01 , 2.854813e-02 , 1.200000e+01
8.418000e+00 , 2.357536e+01 , 2.851467e-02 , 1.200000e+01
8.419000e+00 , 2.357735e+01 , 2.848130e-02 , 1.200000e+01
8.420000e+00 , 2.357934e+01 , 2.844801e-02 , 1.200000e+01
8.421000e+00 , 2.358133e+01 , 2.841479e-02 , 1.200000e+01
8.422000e+00 , 2.358332e+01 , 2.838166e-02 , 1.200000e+01
8.423000e+00 , 2.358530e+01 , 2.834860e-02 , 1.200000e+01
8.424000e+00 , 2.358728e+01 , 2.831563e-02 , 1.200000e+01
8.425000e+00 , 2.358927e+01 , 2.828273e-02 , 1.200000e+01
8.426000e+00 , 2.359125e+01 , 2.824991e-02 , 1.200000e+01
8.427000e+00 , 2.359322e+01 , 2.821717e-02 , 1.200000e+01
8.428000e+00 , 2.359520e+01 , 2.818451e-02 , 1.200000e+01
8.429000e+00 , 2.359717e+01 , 2.815193e-02 , 1.200000e+01
8.430000e+00 , 2.359915e+01 , 2.811942e-02 , 1.200000e+01
8.431000e+00 , 2.360112e+01 , 2.808699e-02 , 1.200000e+01
8.432000e+00 , 2.360309e+01 , 2.805464e-02 , 1.200000e+01
8.433000e+00 , 2.360506e+01 , 2.802236e-02 , 1.200000e+01
8.434000e+00 , 2.360702e+01 , 2.799016e-02 , 1.200000e+01
8.435000e+00 , 2.360899e+01 , 2.795804e-02 , 1.200000e+01
8.436000e+00 , 2.361095e+01 , 2.792599e-02 , 1.200000e+01
8.437000e+00 , 2.361291e+01 , 2.789402e-02 , 1.200000e+01
8.438000e+00 , 2.361487e+01 , 2.786212e-02 , 1.200000e+01
8.439000e+00 , 2.361683e+01 , 2.783030e-02 , 1.200000e+01
8.440000e+00 , 2.361879e+01 , 2.779855e-02 , 1.200000e+01
8.441000e+00 , 2.362074e+01 , 2.776687e-02 , 1.200000e+01
8.442000e+00 , 2.362270e+01 , 2.773527e-02 , 1.200000e+01
8.443000e+00 , 2.362465e+01 , 2.770374e-02 , 1.200000e+01
8.444000e+00 , 2.362660e+01 , 2.767229e-02 , 1.200000e+01
8.445000e+00 , 2.362855e+01 , 2.764091e-02 , 1.200000e+01
8.446000e+00 , 2.363050e+01 , 2.760960e-02 , 1.200000e+01
8.447000e+00 , 2.363244e+01 , 2.757837e-02 , 1.200000e+01
8.448000e+00 , 2.363439e+01 , 2.754720e-02 , 1.200000e+01
8.449000e+00 , 2.363633e+01 , 2.751611e-02 , 1.200000e+01
8.450000e+00 , 2.363827e+01 , 2.748509e-02 , 1.200000e+01
8.451000e+00 , 2.364021e+01 , 2.745414e-02 , 1.200000e+01
8.452000e+00 , 2.364215e+01 , 2.742327e-02 , 1.200000e+01
8.453000e+00 , 2.364408e+01 , 2.739246e-02 , 1.200000e+01
8.454000e+00 , 2.364602e+01 , 2.736172e-02 , 1.200000e+01
8.455000e+00 , 2.364795e+01 , 2.733106e-02 , 1.200000e+01
8.456000e+00 , 2.364988e+01 , 2.730046e-02 , 1.200000e+01
8.457000e+00 , 2.365181e+01 , 2.726994e-02 , 1.200000e+01
8.458000e+00 , 2.365374e+01 , 2.723948e-02 , 1.200000e+01
